player_Name	country	Player_id	Birth_year	Birth_month	Birth_day	height	weight	final_game
aaron-leeder-chard_kyle-stoker	AUS	387	1996	8	16	165	67	2000
aaron-leeder-chard_leon-frost	AUS	388	1996	4	10	164	60	2008
aaron-leeder-chard_paul-kramberger	AUS	389	1994	2	7	158	74	2005
aaron-leeder-chard_scott-puodziunas	AUS	390	1975	5	9	147	71	2004
aaron-leeder-chard_simon-ede	AUS	391	1991	12	13	178	47	2001
aaron-leeder-chard_yuri-bezeruk	AUS	392	1987	5	3	154	79	2006
aaron-liaw	CAN	393	1978	1	12	180	48	2012
aaron-liaw_ace-alexander-christoffer-neumann	CAN	394	1993	9	14	152	86	2008
aaron-liaw_maksim-tikhomirov	CAN	395	1985	6	22	176	60	2009
aaron-marchetti	USA	396	1996	3	24	169	55	2007
aaron-marchetti_brandon-hawk	USA	397	1978	5	9	167	86	1998
aaron-marchetti_chad-carlson	USA	398	1994	10	24	166	89	2006
aaron-marchetti_drew-parker	USA	399	1995	5	5	171	90	2003
aaron-marchetti_gregg-hill	USA	400	1991	8	25	157	52	2003
aaron-marchetti_james-kent	USA	401	1977	8	12	166	84	1997
aaron-marchetti_jason-cook	USA	402	1986	6	9	156	66	2005
aaron-marchetti_marq-foster	USA	403	1979	11	28	174	76	2012
aaron-marchetti_patric-stalbark	USA	404	1995	4	23	158	55	2012
aaron-marchetti_phillip-king	USA	405	1996	4	30	148	78	2005
aaron-marchetti_robert-kendrick	USA	406	1980	7	1	162	68	2006
aaron-marchetti_ryan-sachire	USA	407	1995	4	15	162	69	2011
aaron-marchetti_tom-chicoine	USA	408	1976	3	11	181	70	1996
aaron-marchetti_william-stearns	USA	409	1976	3	28	175	73	1999
aaron-marks	RSA	410	1982	3	22	172	48	2006
aaron-marks_bongani-mutetwa	RSA	411	1979	7	31	167	46	2008
aaron-marks_caleb-chakravarthi	USA	412	1990	6	28	183	75	1998
aaron-marks_danilson-bento	ANG	413	1976	12	3	183	53	2001
aaron-marks_dev-javia	IND	414	1976	10	23	173	76	1996
aaron-marks_grant-morton	RSA	415	1987	6	17	162	62	2001
aaron-marks_kent-joubert	RSA	416	1985	2	8	186	72	1997
aaron-marks_kenzo-koistila-larsson	SWE	417	1979	7	8	186	84	2007
aaron-marks_kyle-johnson	RSA	418	1977	6	17	169	66	1996
aaron-marks_liam-coertzen	RSA	419	1995	9	5	148	59	2005
aaron-marks_nick-brookes	GBR	420	1978	6	27	182	83	2011
aaron-marks_pierre-malan	RSA	421	1976	8	11	153	60	2008
aaron-marks_raoul-hasselerharm	NED	422	1976	10	4	147	72	2003
aaron-marks_robbie-arends	RSA	423	1987	3	8	186	47	1996
aaron-marks_thando-longwe-smit	RSA	424	1983	10	2	170	71	2000
aaron-marks_younes-mouktabil	RSA	425	1976	4	27	151	57	2005
aaron-marks_yu-hsiang-su	RSA	426	1988	6	5	150	83	2008
aaron-maximilian-abel	Germany	427	1994	8	15	161	85	2010
aaron-maximilian-abel_pascal-benz	Germany	428	1981	4	9	181	89	2008
aaron-may	USA	429	1995	4	7	176	46	2003
aaron-may_alexander-domijan	USA	430	1996	6	27	156	74	2005
aaron-may_alex-di-valerio	USA	431	1985	2	14	182	45	1996
aaron-may_brett-cromwell	USA	432	1980	2	8	152	52	2010
aaron-may_christian-harrison	USA	433	1982	1	27	159	64	2011
aaron-may_david-cotrone	USA	434	1978	12	5	163	51	2006
aaron-may_diego-snyder	USA	435	1994	9	8	172	47	2005
aaron-mayes	USA	436	1981	6	18	172	74	2008
aaron-may_garret-brasseaux	USA	437	1989	12	7	180	89	2004
aaron-may_jack-boling	USA	438	1991	9	20	167	80	2006
aaron-may_jason-zafiros	USA	439	1986	12	18	162	79	1998
aaron-may_juan-carlos-vazquez-bonilla	USA	440	1991	2	4	154	64	2009
aaron-may_lazare-kukhalashvili	GEO	441	1976	8	30	185	76	2001
aaron-may_matt-a-hansen	USA	442	1992	8	26	178	81	2000
aaron-may_matthew-prusack	USA	443	1975	10	7	169	60	2009
aaron-may_patrick-whitner	USA	444	1991	8	1	179	82	2002
aaron-may_reese-milner	USA	445	1994	12	27	179	74	2011
aaron-may_tanner-stump	USA	446	1996	7	6	160	55	2009
aaron-may_william.r-parker	USA	447	1984	8	25	186	57	2004
aaron-may_wil-spencer	USA	448	1987	7	9	178	79	1998
aaron-mcdermott	NZL	449	1984	3	8	162	68	1997
aaron-mcdermott_kevin-doh	NZL	450	1989	9	4	177	46	1998
aaron-mcdermott_luke-besselaar	AUS	451	1975	1	24	180	69	2001
aaron-mcdermott_matt-simpson	NZL	452	1995	7	9	159	73	2001
aaron-mcdermott_paul-ravkin	NZL	453	1987	10	24	172	52	2004
aaron-mcdougall	NZL	454	1988	7	1	173	85	2011
aaron-mcdougall_todd-breeze	NZL	455	1981	12	18	170	72	1997
aaron-mcdougall_victor-klintcharov	NZL	456	1976	6	3	159	85	2005
aaron-mcrae	AUS	457	1978	7	24	164	84	1998
aaron-meltzer	USA	458	1996	4	2	164	69	2007
aaron-miller	USA	459	1977	4	15	147	59	2010
aaron-montano	TTO	460	1984	6	7	168	82	2004
aaron-montano_kyle-wenzelmann	TTO	461	1995	12	19	166	63	1998
aaron-montero	CRC	462	1979	7	27	176	47	2002
aaron-montero_carlos-villalobos	CRC	463	1990	9	4	160	53	2011
aaron-montero_rafael-avalos-brenes	CRC	464	1995	12	9	185	89	2003
aaron-moses	GRN	465	1992	1	15	147	82	2002
aaron-murray	USA	466	1992	7	20	177	85	2007
aaron-murray_doug-keen	USA	467	1991	10	20	169	79	1998
aaron-ngiam	MAS	468	1990	5	3	172	83	2007
aaron-ngiam_adrian-ho	MAS	469	1996	1	6	183	88	1998
aaron-ngiam_han-ling-law	MAS	470	1979	7	16	177	88	1996
aaron-ngiam_hui-seng-ho	MAS	471	1987	4	4	159	52	2001
aaron-niranjan-edison-suman	IND	472	1985	4	2	159	48	2003
aaron-nolan	AUS	473	1996	6	25	186	77	2003
aaron-nolan_robert-howarth	AUS	474	1977	5	23	165	56	2005
aaron-ong	MAS	475	1982	11	15	184	87	2001
aaron-osmond	GBR	476	1988	7	27	156	64	2012
aaron-paajanen	USA	477	1983	7	3	161	68	2012
aaron-pfister	USA	478	1982	9	17	178	72	2001
aaron-phillips	USA	479	1986	11	22	175	84	2005
aaron-phillips_brett-scroggins	USA	480	1980	12	21	148	50	2002
aaron-phillips_joe-epkey	USA	481	1985	7	30	171	63	2006
aaron-pisani	AUS	482	1981	1	10	173	57	2008
aaron-pisani_daniel-kittelty	AUS	483	1981	10	19	158	45	1998
aaron-pisani_howard-ho	NZL	484	1981	9	3	157	64	1996
aaron-prandstetter	AUT	485	1982	10	15	152	56	2000
aaron-radbill	USA	486	1981	9	27	173	71	2009
aaron-radbill_jeff-martini	USA	487	1983	5	30	178	89	2008
aaron-radbill_ryan-bauer	USA	488	1982	5	13	171	59	2012
aaron-ramos	MEX	489	1986	1	29	148	74	2012
aaron-ramos_arturo-navarro-guzman	MEX	490	1985	10	17	152	69	2003
aaron-ramos_eduardo-magadan-castro	MEX	491	1981	8	12	162	69	2002
aaron-ramos_gustavo-castro	MEX	492	1983	11	10	184	80	2010
aaron-ramos_juan-manuel-aramburo	MEX	493	1987	8	16	180	57	2010
aaron-ramos_marco-osorio	MEX	494	1981	10	8	184	86	2012
aaron-ramos_marcos-jimenez-letrado	ESP	495	1983	12	3	170	68	2000
aaron-ramos_oscar-gonzalez	MEX	496	1983	7	9	163	66	2010
aaron-rittberger	USA	497	1980	8	21	148	79	2007
aaron-rittberger_roberto-campoverde	USA	498	1976	10	11	187	60	2009
aaron-rodrigues	AUS	499	1988	2	27	184	85	2005
aaron-rodrigues_christopher-young	AUS	500	1981	10	30	160	64	2002
aaron-rodrigues_jaron-stafford	AUS	501	1990	6	19	171	56	2001
aaron-rodrigues_marious-zelba	AUS	502	1975	12	21	180	69	2010
aaron-rodrigues_marvin-barker	AUS	503	1988	6	13	149	49	2004
aaron-rodrigues_michael-nolan	AUS	504	1977	12	17	168	79	2006
aaron-rodrigues_mitchell-moylan	AUS	505	1977	12	30	164	48	1996
aaron-rodrigues_richard-shaw	AUS	506	1975	7	18	176	69	2010
aaron-rodrigues_scott-browne	AUS	507	1985	5	11	151	65	1996
aaron-rusnak	USA	508	1975	2	29	157	76	2001
aaron-rusnak_joe-bates	USA	509	1987	4	8	169	88	2006
aaron-schaechterle	USA	510	1986	10	8	161	54	2008
aaron-schaechterle_adam-schaechterle	USA	511	1979	5	28	185	61	2002
aaron-schmid	SUI	512	1996	10	6	149	73	1998
aaron-schmid_adil-kalyanpur	IND	513	1996	7	2	156	78	2010
aaron-schmid_anthony-popyrin	AUS	514	1986	7	5	176	88	2003
aaron-schmid_brian-bencic	SUI	515	1979	6	16	149	75	2002
aaron-schmid_carl-johan-prioset	SWE	516	1978	6	30	179	90	2009
aaron-schmid_carlos-divar	ESP	517	1987	3	1	186	65	2006
aaron-schmid_daisuke-sumizawa	SUI	518	1979	12	13	175	46	2004
aaron-schmid_damien-wenger	SUI	519	1977	5	17	168	55	2003
aaron-schmid_eleftherios-neos	CYP	520	1982	4	3	185	53	1998
aaron-schmid_emmett-ward	SUI	521	1981	4	3	160	84	2006
aaron-schmid_ewen-lumsden	GBR	522	1978	8	31	176	82	2001
aaron-schmid_fabien-salle	FRA	523	1996	11	18	171	87	2004
aaron-schmid_gabriel-currlin	SUI	524	1993	6	17	154	86	1999
aaron-schmid_gabriel-santos	BRA	525	1992	3	6	172	52	1997
aaron-schmid_georgii-kravchenko	UKR	526	1993	1	15	184	55	2000
aaron-schmid_gleb-babikov	RUS	527	1986	7	31	159	75	2003
aaron-schmid_gonzalo-tomas-perez-bacigalupo	ARG	528	1980	4	14	169	76	2009
aaron-schmid_goran-markovic	SRB	529	1988	3	17	174	63	1998
aaron-schmid_henry-von-der-schulenburg	SUI	530	1992	6	25	161	68	2003
aaron-schmid_isaac-stoute	SUI	531	1980	1	30	173	79	2002
aaron-schmid_jake-hersey	GBR	532	1981	2	7	187	48	1997
aaron-schmid_jeffrey-von-der-schulenburg	SUI	533	1990	4	16	161	56	2003
aaron-schmid_joel-javier-alt	SUI	534	1986	4	19	169	76	2012
aaron-schmid_julien-de-cuyper	FRA	535	1995	9	26	148	80	1998
aaron-schmid_justin-schlageter	Germany	536	1988	11	19	156	73	2011
aaron-schmid_lawrence-perrin	GBR	537	1980	12	16	184	61	2000
aaron-schmid_leopold-zima	SUI	538	1985	2	19	159	83	2005
aaron-schmid_lourenco-gasperini	BRA	539	1985	11	25	174	74	2002
aaron-schmid_maksim-zubkou	SUI	540	1978	9	30	163	69	2001
aaron-schmid_max-benaim	GBR	541	1992	7	13	163	54	2005
aaron-schmid_mikal-statham	SUI	542	1979	9	2	166	45	1997
aaron-schmid_neil-oberleitner	AUT	543	1983	3	30	177	50	2009
aaron-schmid_nikita-parfenov	RUS	544	1993	8	24	181	90	1996
aaron-schmid_oleksii-krutykh	UKR	545	1977	4	19	180	64	2000
aaron-schmid_orel-ovil	ISR	546	1988	3	1	187	48	2003
aaron-schmid_otto-virtanen	SUI	547	1990	3	10	172	69	2001
aaron-schmid_palaphoom-kovapitukted	THA	548	1991	3	22	185	75	2012
aaron-schmid_robin-calais	SUI	549	1990	2	2	163	84	2012
aaron-schmid_saitejas-mopuri	IND	550	1995	10	23	147	59	2003
aaron-schmid_sebastian-grundtvig-jorgensen	DEN	551	1990	4	31	181	81	1996
aaron-schmid_zvonimir-oreskovic	CRO	552	1987	11	5	182	65	2011
aaron-senes	AUS	553	1976	12	15	187	70	2004
aaron-senes_andrew-bates	AUS	554	1978	9	31	180	88	2000
aaron-senes_barry-hancock	USA	555	1982	8	9	154	72	2005
aaron-senes_dean-danzi	AUS	556	1985	3	14	176	78	2005
aaron-senes_eduardo-oncins	BRA	557	1989	7	13	154	48	2005
aaron-senes_jeffrey-chiang	USA	558	1993	8	13	171	69	2007
aaron-senes_michael-zoricich	AUS	559	1991	11	5	150	68	2009
aaron-senes_mike-may	USA	560	1989	6	28	165	85	2011
aaron-senes_robert-pellizzi	USA	561	1990	12	6	159	50	2003
aaron-sklizovic	USA	562	1981	9	5	164	76	2003
aaron-soo-ping-chow	TTO	563	1979	12	20	162	53	2006
aaron-soo-ping-chow_brandon-gregoire	TTO	564	1976	6	26	170	88	2003
aaron-soo-ping-chow_ross-hackshaw	TTO	565	1981	5	21	185	83	2009
aaron-soo-ping-chow_santiago-diaz	MEX	566	1991	2	24	169	64	1999
aaron-spencer	USA	567	1991	11	22	168	76	1996
aaron-s-rassell	USA	568	1994	4	3	184	59	2009
aaron-s-rassell_gavin-manders	BER	569	1979	1	31	157	74	2012
aaron-stivala	MLT	570	1992	8	17	147	49	2009
aaron-stivala_christoforos-tsatsis	MLT	571	1994	2	30	165	69	2010
aaron-stivala_gabor-boczonadi	HUN	572	1995	1	19	161	90	2008
aaron-stivala_maurizio-cappello	MLT	573	1980	11	3	151	80	1996
aaron-stolpman	USA	574	1986	7	3	176	81	1999
aaron-stolpman_bill-barber	USA	575	1986	6	5	167	72	1999
aaron-stolpman_chris-haggard	RSA	576	1977	6	25	186	54	2001
aaron-stolpman_kevin-bradley	USA	577	1977	10	13	154	82	1996
aaron-stolpman_michael-sass	RSA	578	1994	12	6	183	57	1999
aaron-stolpman_steve-campbell	USA	579	1985	2	18	167	75	2005
aaron-strimban	USA	580	1990	9	10	148	78	1998
aaron-suite	TTO	581	1978	8	17	183	66	2000
aaron-suite_christopher-edwards	TTO	582	1978	7	20	147	84	2011
aaron-tada	USA	583	1986	4	12	147	71	2011
aaron-tafazoli	USA	584	1993	12	20	170	66	1998
aaron-tafazoli_joey-edelberg	USA	585	1975	12	17	159	50	2012
aaron-talarico	USA	586	1986	5	16	153	51	1996
aaron-talarico_alexander-farron-mahon	IRL	587	1985	9	6	166	65	2007
aaron-talarico_andy-roddick	USA	588	1983	9	6	180	87	1998
aaron-talarico_brian-kent	USA	589	1979	6	14	187	65	1996
aaron-talarico_dirk-stegmann	RSA	590	1987	7	14	158	78	1998
aaron-talarico_fritz-wolmarans	USA	591	1979	11	12	170	89	2005
aaron-talarico_matt-daly	USA	592	1991	4	20	160	86	1998
aaron-talarico_matthew-scott	CAN	593	1987	4	26	157	50	2000
aaron-talarico_michael-birzon	USA	594	1990	2	18	157	77	1997
aaron-talarico_michael-kosta	USA	595	1992	4	31	158	46	1999
aaron-talarico_miha-gregorc	SLO	596	1977	1	4	164	80	2002
aaron-talarico_robert-haybittel	AUS	597	1992	2	19	168	65	2001
aaron-tomasi	ITA	598	1984	8	29	183	61	1999
aaron-townsend	USA	599	1996	3	19	178	52	2003
aaron-tran	AUS	600	1996	5	26	173	79	1997
aaron-tran_alex-o'donohue	AUS	601	1993	4	22	187	86	2010
aaron-tran_jordan-szabo	AUS	602	1989	5	2	163	47	2009
aaron-tran_stephen-alexander	AUS	603	1982	3	6	175	54	2004
aaron-tran_zebe-haupt	AUS	604	1994	12	31	182	79	1997
aaron-turner	AUS	605	1994	3	20	178	71	2001
aaron-turner_isaac-frost	AUS	606	1988	8	9	150	48	1999
aaron-ungprasert	CAN	607	1995	5	2	155	89	2008
aaron-uter	USA	608	1981	3	5	148	59	1996
aaron-varughese	IND	609	1996	4	18	176	73	1996
aaron-ventura	GBR	610	1993	4	21	170	68	1996
aaron-ventura_jagger-zhen-chih-ong-patzwald	MAS	611	1982	9	14	180	60	1999
aaron-warwick	AUS	612	1985	7	1	174	52	2000
aaron-warwick_tristan-ziade	AUS	613	1987	6	24	172	71	2010
aaron-webster	USA	614	1991	6	27	183	50	2012
aaron-westerlund	AUS	615	1986	11	26	183	86	2003
aaron-westerlund_david-chang	NZL	616	1996	7	17	148	75	2009
aaron-westerlund_jack-walton	AUS	617	1978	8	5	156	67	1998
aaron-westerlund_patrick-coates-beadman	AUS	618	1980	2	8	187	85	2008
aaron-white	USA	619	1981	12	1	147	61	2012
aaron-william-capitel	USA	620	1975	9	9	162	66	2001
aaron-william-capitel_dhiraj-gopinath	USA	621	1993	6	31	182	67	2006
aaron-william-capitel_spencer-mitchell	USA	622	1978	6	31	170	86	2008
aaron-wirths	Germany	623	1991	7	9	172	53	2012
aaron-wirths_ivo-mijic	Germany	624	1989	11	17	182	86	2012
aaron-wong	CAN	625	1995	9	11	183	88	2009
aaron-wong_anmol-singh-ladhar	IND	626	1987	7	24	167	84	2011
aaron-wong_calvin-patterson	CAN	627	1996	10	26	175	71	2001
aaron-wong_nadeem-kassam	CAN	628	1976	1	2	165	65	2006
aaron-ying-wei-toh	SGP	629	1977	6	1	150	51	2001
aaron-ying-wei-toh_jaden-yingheng-toh	SGP	630	1991	8	14	171	87	1997
aaron-yovan	USA	631	1991	11	13	166	47	2003
aaron-yovan_billy-heiser	USA	632	1976	4	27	178	87	2004
aaron-yovan_brandon-lee	USA	633	1993	8	25	176	74	1997
aaron-yovan_daniel-andrus	USA	634	1980	6	21	176	75	2009
aaron-yovan_daniel-chu	CAN	635	1996	3	25	183	54	2006
aaron-yovan_german-sanchez-delfin	MEX	636	1990	6	12	154	88	2011
aaron-yovan_nathaniel-gorham	USA	637	1985	5	11	170	55	2004
aaron-yovan_nima-roshan	USA	638	1989	6	29	183	72	2004
aaron-yovan_shinepi-suzuki	USA	639	1986	3	9	186	88	2011
aaron-yovan_stephen-stege	USA	640	1988	9	29	180	78	2011
aaron-yung-zhen-yap	MAS	641	1993	10	8	170	71	2008
aaro-pollanen	FIN	642	1988	5	4	165	66	1998
aaro-pollanen_alessandro-ricci	FIN	643	1989	3	23	163	74	2012
aaro-pollanen_alex-hedman	FIN	644	1992	10	14	149	53	2007
aaro-pollanen_artem-dubrivnyy	RUS	645	1983	12	6	162	65	2010
aaro-pollanen_borna-gojo	CRO	646	1990	4	18	163	88	2001
aaro-pollanen_dragos-nicolae-madaras	ROU	647	1982	4	24	166	52	2011
aaro-pollanen_eero-vasa	FIN	648	1984	4	11	186	89	2002
aaro-pollanen_emil-ruusuvuori	FIN	649	1977	11	6	149	88	2004
aaro-pollanen_filip-duda	CZE	650	1992	9	23	173	84	2009
aaro-pollanen_filip-malbasic	SWE	651	1976	5	6	160	88	2004
aaro-pollanen_georgii-kravchenko	UKR	652	1992	8	30	158	61	2000
aaro-pollanen_gorazd-srbljak	FIN	653	1993	7	14	160	87	2005
aaro-pollanen_herkko-pollanen	FIN	654	1990	7	14	177	45	2004
aaro-pollanen_joel-popov	FIN	655	1980	1	14	177	51	2000
aaro-pollanen_julius-kaverinen	FIN	656	1987	9	7	178	74	2000
aaro-pollanen_kenneth-raisma	FIN	657	1986	7	1	149	87	2011
aaro-pollanen_kristjan-tamm	FIN	658	1995	1	1	186	53	2008
aaro-pollanen_lev-kazakov	RUS	659	1980	5	19	149	54	2001
aaro-pollanen_marko-goles-babic	CRO	660	1976	12	31	187	51	2007
aaro-pollanen_mika-kosonen	FIN	661	1993	5	13	157	45	2005
aaro-pollanen_mikus-losbergs	LAT	662	1981	10	16	154	49	2007
aaro-pollanen_otto-virtanen	FIN	663	1978	11	5	173	55	2003
aaro-pollanen_patrick-kaukovalta	FIN	664	1995	1	4	175	65	1999
aaro-pollanen_pyry-hyrkkonen	FIN	665	1985	11	3	162	76	2004
aaro-pollanen_tadas-babelis	LTU	666	1985	8	19	178	48	2010
aaro-pollanen_tim-ruehl	FIN	667	1988	5	28	179	51	2000
aaro-pollanen_verneri-tuomi	FIN	668	1992	8	22	162	58	2005
aarron-lee-kyle	GBR	669	1981	7	29	160	90	2000
aarron-lee-kyle_edoardo-graziani	ITA	670	1978	12	21	173	68	2008
aarron-lee-kyle_joshua-rose	GBR	671	1979	2	20	176	76	2009
aarush-ganji	IND	672	1976	12	5	155	89	2001
aaryan-pandit	IND	673	1992	1	9	159	88	2007
aaryan-zaveri	IND	674	1990	5	15	155	67	2006
aaryan-zaveri_ali-gulen	TUR	675	1984	10	12	161	79	2010
aaryan-zaveri_arjun-mariyappa	USA	676	1993	6	2	186	70	2012
aaryan-zaveri_darrshan-suresh	MAS	677	1980	5	21	183	47	1998
aaryan-zaveri_dharmil-shah	IND	678	1994	10	8	156	64	2010
aaryan-zaveri_karan-srivastava	IND	679	1993	12	18	156	54	2009
aaryan-zaveri_kevin-patel	IND	680	1978	6	18	182	62	2012
aaryan-zaveri_mann-shah	IND	681	1992	10	27	167	50	1998
aaryan-zaveri_marlin-hannam	VAN	682	1983	10	14	164	69	2003
aaryan-zaveri_piyush-surendra-salekar	IND	683	1980	12	5	179	48	1997
aaryan-zaveri_rahul-jaideep	IND	684	1984	1	21	161	75	1996
aaryan-zaveri_rithvik-choudary-bollipalli	IND	685	1982	2	11	175	64	2003
aaryan-zaveri_robert-schorr	NMI	686	1993	4	11	158	78	2004
aaryan-zaveri_tejasvi-r-mehra	IND	687	1990	3	25	176	58	2002
aaryan-zaveri_vansh-bhagtani	IND	688	1989	1	29	150	46	2004
aaryavardhan-rathore	IND	689	1976	2	25	155	71	1998
aaryavardhan-rathore_parshwa-bavishi	IND	690	1980	6	23	162	83	2002
aaryn-nania	AUS	691	1982	6	23	154	81	2010
aasam-sainte-rose	LCA	692	1983	10	6	178	72	2000
aasam-sainte-rose_craig-gustave	LCA	693	1996	11	6	151	80	2006
aasam-sainte-rose_justin-emtage	BAR	694	1978	12	13	171	71	2006
aasam-sainte-rose_satish-singh	LCA	695	1979	12	15	148	79	1997
aasan-lewis	TTO	696	1976	8	19	182	81	1998
aasan-lewis_ceron-rolle	TTO	697	1992	4	8	147	64	1999
aasan-lewis_charles-rigg	TTO	698	1994	10	23	171	53	2010
aasan-lewis_dominic-mauricette	TTO	699	1996	3	10	177	55	2002
aasan-lewis_jerome-branker	TTO	700	1986	8	22	176	57	2003
aasan-lewis_mark-balgobin	TTO	701	1976	11	27	187	59	1996
aasan-st.-rose	LCA	702	1995	8	28	166	50	2009
aashish-rana	IND	703	1985	8	17	171	76	2010
aashish-rana_adit-jain	IND	704	1986	9	3	161	57	2011
aashish-rana_kamal-s	IND	705	1980	5	23	149	72	1999
aashman-goghari	IND	706	1983	1	9	183	67	1998
aashman-goghari_ken-ji-low	IND	707	1981	3	31	162	65	2001
aashman-goghari_maninder-singh	IND	708	1984	7	13	162	72	2002
aashman-goghari_mohamed-shaakir	IND	709	1989	3	4	158	51	1999
aashman-goghari_rakshay-thakkar	IND	710	1992	6	12	160	81	2004
aashul-patel	KEN	711	1979	12	4	147	69	2010
aashul-patel_gundip-virdi	KEN	712	1993	11	6	164	48	2003
aashul-patel_joseph-ndesandjo	KEN	713	1994	8	21	153	88	2002
aashutosh-kulakarni-prachet	IND	714	1990	9	17	180	57	2010
aashutosh-kulakarni-prachet_abhinav-nallapareddy	IND	715	1988	2	13	165	68	2004
aashutosh-kulakarni-prachet_nikhil-niranjan	IND	716	1982	4	13	171	58	2000
aashutosh-kulakarni-prachet_piercarlo-usai	IND	717	1991	7	25	177	53	2009
aashutosh-kulakarni-prachet_sanjith-devineni	USA	718	1993	8	6	170	46	2009
aashutosh-kulakarni-prachet_surya-elangovan	IND	719	1983	12	17	157	62	2010
aashutosh-kulakarni-prachet_tin-chi-kobe-wong	IND	720	1993	12	13	170	80	2001
aashutosh-kulakarni-prachet_yiwei-he	CHN	721	1996	5	17	159	80	1999
aashutosh-kulakarni-prachet_yuxuan-xiang	IND	722	1996	2	29	157	67	2012
aasish-karan-arun-pavan	IND	723	1994	6	10	170	69	2010
aatu-merenheimo	FIN	724	1983	12	25	166	46	2012
aayush-lohia	IND	725	1989	11	5	167	46	2008
ababacar-faye	SEN	726	1988	10	4	179	74	1996
ababacar-faye_moctar-sow	SEN	727	1975	7	28	181	63	2010
ababacar-faye_thomas-kandakreye	SEN	728	1987	10	25	180	60	2010
ababacar-faye_youssou-berthe	SEN	729	1975	8	17	169	58	2002
abad-goon	PAN	730	1983	8	20	156	60	2010
abaelyasir-elfatih_hussam-ali	SUD	731	1976	7	12	186	67	2003
aba-omodele-lucien	USA	732	1987	11	24	149	73	2008
aba-omodele-lucien_mason-fuller	USA	733	1975	3	4	174	63	1996
aba-omodele-lucien_michael-suleau	USA	734	1977	4	10	170	72	2011
abaselassi-i	NGR	735	1996	12	1	164	76	2007
abas-mohamed	IRQ	736	1985	5	27	148	47	1998
abass-adesina	NGR	737	1989	10	9	173	67	2007
abass-adesina_collins-abamu	NGR	738	1992	8	23	180	72	2009
abass-adesina_olalekan-omosolape	NGR	739	1991	6	27	178	88	1998
abbas-abbasov	RUS	740	1985	7	31	159	69	2002
abbas-abbasov_anvar-akhmetov	RUS	741	1988	2	25	176	45	2003
abbas-badakhshan	IRI	742	1992	4	3	166	78	2009
abbas-dehghani	IRI	743	1977	4	14	165	67	1996
abbas-hussein_ali-kharem	IRQ	744	1976	2	8	147	79	2008
abbasi-bahman	IRI	745	1993	2	3	187	59	2006
abbas-jaber	CIV	746	1979	7	17	148	90	2004
abbas-jaber_askold-kuznetsov	CIV	747	1996	11	6	172	73	2008
abbas-makke	LBN	748	1989	2	5	152	90	2005
abbas-mechmech	TUN	749	1985	11	10	179	52	2006
abbaz-zead	ALG	750	1981	4	30	172	60	2008
abbaz-zead_mustepha-redha-djellal	ALG	751	1989	10	30	176	64	2005
abbie-maynard	USA	752	1978	3	31	169	77	1998
ab-boonswang	USA	753	1992	10	7	185	56	2002
ab-boonswang_jeffrey-chiang	USA	754	1980	4	31	151	54	2005
ab-boonswang_sam-salant	USA	755	1980	3	17	186	78	1998
abbos-ergashev	UZB	756	1979	5	10	164	85	2005
abbos-ergashev_ravshan-kadirov	UZB	757	1979	7	4	181	64	2009
abbos-sadikov	UZB	758	1987	6	12	162	49	2006
abbos-sadikov_issamjon-sharifov	UZB	759	1985	1	24	165	71	2002
abbos-sadikov_samandar-abdumalikov	UZB	760	1979	4	12	167	56	2008
abdaal-haider	PAK	761	1980	7	1	167	88	1998
abdaal-haider_ahmed-choudhary	PAK	762	1995	7	30	170	59	2006
abdaal-haider_christian-alvin-edison	INA	763	1978	2	31	154	48	2002
abdaal-haider_ernest-habiyambere	RWA	764	1977	5	27	171	49	2009
abdaal-haider_muzammil-murtaza	PAK	765	1984	12	10	162	71	2003
abdaal-haider_syed-nofil-kaleem	PAK	766	1985	7	30	157	52	2003
abdalah-nori-alromi	KUW	767	1983	3	2	168	87	2000
abdala-quintero	MEX	768	1982	12	3	159	81	1999
abdalla-bawadekje	SYR	769	1980	2	18	178	53	2004
abdalla-bawadekje_eiad-zeen-el-din	SYR	770	1995	3	15	152	76	1997
abdalla-bawadekje_eyass-badran	SYR	771	1991	7	13	163	66	1999
abdalla-bawadekje_fouad-neeme	SYR	772	1995	8	22	158	77	2007
abdalla-bawadekje_hani-omran	SYR	773	1976	3	7	181	61	2001
abdalla-bawadekje_raymond-benc	SYR	774	1982	4	27	168	61	2009
abdalla-bawadekje_robert-makzoume	SYR	775	1995	12	13	149	73	2009
abdalla-bawadekje_tarek-al-daks	SYR	776	1983	3	5	166	79	2002
abdalla-fadel_oumari-mohammed-lemine	MTN	777	1995	4	4	160	53	2009
abdalla-funus_amr-hafian	PLE	778	1986	8	15	151	46	2000
abdalla-genidy	EGY	779	1986	11	26	149	58	2004
abdalla-genidy_aly-abdel-hamid	EGY	780	1985	2	18	149	53	1997
abdallah-elharrez	KUW	781	1985	7	8	185	64	2005
abdallah-fouad	EGY	782	1988	5	10	168	64	2006
abdallah-fouad_adham-gaber	EGY	783	1988	5	22	155	47	2007
